379
0 5 1.280934
0 1
1 1
15 1
16 1
17 1
1 0 38.934025
2 1 2.890372
2 1
3 2 2.197225
3 1
4 1
4 3 1.791759
5 1
6 1
7 1
5 2 2.197225
8 1
9 1
6 4 1.504077
10 1
11 1
12 1
13 1
7 1 2.890372
14 1
8 0 38.934025
9 0 38.934025
10 0 38.934025
11 0 38.934025
12 0 38.934025
13 0 38.934025
14 0 38.934025
15 0 38.934025
16 0 38.934025
17 0 38.934025
18 0 38.934025
19 0 38.934025
20 0 38.934025
21 0 38.934025
22 0 38.934025
23 0 38.934025
24 0 38.934025
25 0 38.934025
26 0 38.934025
27 0 38.934025
28 0 38.934025
29 0 38.934025
30 0 38.934025
31 0 38.934025
32 0 38.934025
33 0 38.934025
34 0 38.934025
35 0 38.934025
36 0 38.934025
37 0 38.934025
38 0 38.934025
39 0 38.934025
40 0 38.934025
41 0 38.934025
42 0 38.934025
43 0 38.934025
44 0 38.934025
45 0 38.934025
46 0 38.934025
47 0 38.934025
48 0 38.934025
49 0 38.934025
50 0 38.934025
51 0 38.934025
52 0 38.934025
53 0 38.934025
54 0 38.934025
55 0 38.934025
56 0 38.934025
57 0 38.934025
58 0 38.934025
59 0 38.934025
60 0 38.934025
61 0 38.934025
62 0 38.934025
63 0 38.934025
64 0 38.934025
65 0 38.934025
66 0 38.934025
67 0 38.934025
68 0 38.934025
69 0 38.934025
70 0 38.934025
71 0 38.934025
72 0 38.934025
73 0 38.934025
74 0 38.934025
75 0 38.934025
76 0 38.934025
77 0 38.934025
78 0 38.934025
79 0 38.934025
80 0 38.934025
81 0 38.934025
82 0 38.934025
83 0 38.934025
84 0 38.934025
85 0 38.934025
86 0 38.934025
87 0 38.934025
88 0 38.934025
89 0 38.934025
90 0 38.934025
91 0 38.934025
92 0 38.934025
93 0 38.934025
94 0 38.934025
95 0 38.934025
96 0 38.934025
97 0 38.934025
98 0 38.934025
99 0 38.934025
100 0 38.934025
101 0 38.934025
102 0 38.934025
103 0 38.934025
104 0 38.934025
105 0 38.934025
106 0 38.934025
107 0 38.934025
108 0 38.934025
109 0 38.934025
110 0 38.934025
111 0 38.934025
112 0 38.934025
113 0 38.934025
114 0 38.934025
115 0 38.934025
116 0 38.934025
117 0 38.934025
118 0 38.934025
119 0 38.934025
120 0 38.934025
121 0 38.934025
122 0 38.934025
123 0 38.934025
124 0 38.934025
125 0 38.934025
126 0 38.934025
127 0 38.934025
128 0 38.934025
129 0 38.934025
130 0 38.934025
131 0 38.934025
132 0 38.934025
133 0 38.934025
134 0 38.934025
135 0 38.934025
136 0 38.934025
137 0 38.934025
138 0 38.934025
139 0 38.934025
140 0 38.934025
141 0 38.934025
142 0 38.934025
143 0 38.934025
144 0 38.934025
145 0 38.934025
146 0 38.934025
147 0 38.934025
148 0 38.934025
149 0 38.934025
150 0 38.934025
151 0 38.934025
152 0 38.934025
153 0 38.934025
154 0 38.934025
155 0 38.934025
156 0 38.934025
157 0 38.934025
158 0 38.934025
159 0 38.934025
160 0 38.934025
161 0 38.934025
162 0 38.934025
163 0 38.934025
164 0 38.934025
165 0 38.934025
166 0 38.934025
167 0 38.934025
168 0 38.934025
169 0 38.934025
170 0 38.934025
171 0 38.934025
172 0 38.934025
173 0 38.934025
174 0 38.934025
175 0 38.934025
176 0 38.934025
177 0 38.934025
178 0 38.934025
179 0 38.934025
180 0 38.934025
181 0 38.934025
182 0 38.934025
183 0 38.934025
184 0 38.934025
185 0 38.934025
186 0 38.934025
187 0 38.934025
188 0 38.934025
189 0 38.934025
190 0 38.934025
191 0 38.934025
192 0 38.934025
193 0 38.934025
194 0 38.934025
195 0 38.934025
196 0 38.934025
197 0 38.934025
198 0 38.934025
199 0 38.934025
200 0 38.934025
201 0 38.934025
202 0 38.934025
203 0 38.934025
204 0 38.934025
205 0 38.934025
206 0 38.934025
207 0 38.934025
208 0 38.934025
209 0 38.934025
210 0 38.934025
211 0 38.934025
212 0 38.934025
213 0 38.934025
214 0 38.934025
215 0 38.934025
216 0 38.934025
217 0 38.934025
218 0 38.934025
219 0 38.934025
220 0 38.934025
221 0 38.934025
222 0 38.934025
223 0 38.934025
224 0 38.934025
225 0 38.934025
226 0 38.934025
227 0 38.934025
228 0 38.934025
229 0 38.934025
230 0 38.934025
231 0 38.934025
232 0 38.934025
233 0 38.934025
234 0 38.934025
235 0 38.934025
236 0 38.934025
237 0 38.934025
238 0 38.934025
239 0 38.934025
240 0 38.934025
241 0 38.934025
242 0 38.934025
243 0 38.934025
244 0 38.934025
245 0 38.934025
246 0 38.934025
247 0 38.934025
248 0 38.934025
249 0 38.934025
250 0 38.934025
251 0 38.934025
252 0 38.934025
253 0 38.934025
254 0 38.934025
255 0 38.934025
256 0 38.934025
257 0 38.934025
258 0 38.934025
259 0 38.934025
260 0 38.934025
261 0 38.934025
262 0 38.934025
263 0 38.934025
264 0 38.934025
265 0 38.934025
266 0 38.934025
267 0 38.934025
268 0 38.934025
269 0 38.934025
270 0 38.934025
271 0 38.934025
272 0 38.934025
273 0 38.934025
274 0 38.934025
275 0 38.934025
276 0 38.934025
277 0 38.934025
278 0 38.934025
279 0 38.934025
280 0 38.934025
281 0 38.934025
282 0 38.934025
283 0 38.934025
284 0 38.934025
285 0 38.934025
286 0 38.934025
287 0 38.934025
288 0 38.934025
289 0 38.934025
290 0 38.934025
291 0 38.934025
292 0 38.934025
293 0 38.934025
294 0 38.934025
295 0 38.934025
296 0 38.934025
297 0 38.934025
298 0 38.934025
299 0 38.934025
300 0 38.934025
301 0 38.934025
302 0 38.934025
303 0 38.934025
304 0 38.934025
305 0 38.934025
306 0 38.934025
307 0 38.934025
308 0 38.934025
309 0 38.934025
310 0 38.934025
311 0 38.934025
312 0 38.934025
313 0 38.934025
314 0 38.934025
315 0 38.934025
316 0 38.934025
317 0 38.934025
318 0 38.934025
319 0 38.934025
320 0 38.934025
321 0 38.934025
322 0 38.934025
323 0 38.934025
324 0 38.934025
325 0 38.934025
326 0 38.934025
